rxn_id	flux	name	equation	gpr
rxn09477_x0	0.7476411449618335	acyl-CoA oxidase_x0	O2_x0 + Myristoyl-CoA_x0 --> H2O2_x0 + (2E)-Tetradecenoyl-CoA_x0	gene_1810
rxn02804_x0	-0.7476411449618335	 myristoyl-CoA:acetylCoA C-myristoyltransferase	Acetyl-CoA_x0 + Myristoyl-CoA_x0 <-- CoA_x0 + 3-Oxopalmitoyl-CoA_x0	gene_4118 or gene_1935 or gene_434 or gene_5400 or gene_9875 or gene_4395
rxn09476_x0	0.7476411449618335	acyl-CoA oxidase_x0	O2_x0 + Palmitoyl-CoA_x0 --> H2O2_x0 + (2E)-Hexadecenoyl-CoA_x0	gene_1810
rxn20480_x0	-0.7476411449618335	3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA), peroxisomal_x0	NADH_x0 + H+_x0 + 3-Oxodecanoyl-CoA_x0 <-- NAD_x0 + (S)-Hydroxydecanoyl-CoA_x0	gene_2331 or gene_7220
rxn03245_x0	-0.7476411449618335	(S)-Hydroxydecanoyl-CoA hydro-lyase_x0	(S)-Hydroxydecanoyl-CoA_x0 <-- H2O_x0 + (2E)-Decenoyl-CoA_x0	gene_2331 or gene_7999 or gene_2093
rxn30390_x0	-0.7476411449618335	3-Hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA), peroxisomal_x0	NADH_x0 + H+_x0 + 3-Oxotetradecanoyl-CoA_x0 <-- NAD_x0 + (S)-3-Hydroxytetradecanoyl-CoA_x0	gene_2331 or gene_7220
rxn03241_x0	-0.7476411449618335	(S)-3-Hydroxytetradecanoyl-CoA hydro-lyase_x0	(S)-3-Hydroxytetradecanoyl-CoA_x0 <-- H2O_x0 + (2E)-Tetradecenoyl-CoA_x0	gene_2331 or gene_7999 or gene_2093
rxn08767_x0	0.7476411449618334	3-ketoacyl-CoA thiolase_x0	CoA_x0 + 3-Oxostearoyl-CoA_x0 --> Acetyl-CoA_x0 + Palmitoyl-CoA_x0	gene_1935 or gene_5400
FAO240p_x0	0.7476411449618334	Fatty acid oxidation  tetradecansoyl CoA   peroxisomal	3 H2O_x0 + 3 NAD_x0 + 3 O2_x0 + 3 CoA_x0 + tetracosanoyl-CoA  (n-C24:0CoA)_x0 --> 3 NADH_x0 + 3 Acetyl-CoA_x0 + 3 H2O2_x0 + 3 H+_x0 + strcoa_x0	gene_2331 or gene_1935 or gene_1810
rxn09478_x0	0.7476411449618334	acyl-CoA oxidase_x0	O2_x0 + Lauroyl-CoA_x0 --> H2O2_x0 + (2E)-Dodecenoyl-CoA_x0	gene_1810
