rxn_id	flux	name	equation	gpr
rxn15114_c0	-0.299344361077196	D-ribose-5-phosphate aldose-ketose-isomerase_c0	alpha-D-Ribose 5-phosphate <=> D-Ribulose5-phosphate	gene_12409
rxn01333_c0	0.2692096186160537	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase_c0	Glyceraldehyde3-phosphate + Sedoheptulose7-phosphate <=> D-fructose-6-phosphate + D-Erythrose4-phosphate	gene_2227 or gene_90 or gene_5138 or gene_11682 or gene_1776
rxn34273_c0	0.2692096186160537	Sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase_c0	D-Xylulose5-phosphate + alpha-D-Ribose 5-phosphate <=> Glyceraldehyde3-phosphate + Sedoheptulose7-phosphate	gene_9804 or gene_6121 or gene_4126
rxn00184_c0	-0.2669022275627393	L-Glutamate:NADP+ oxidoreductase (deaminating)_c0	H2O + NADP + L-Glutamate <-- NADPH + NH3 + 2-Oxoglutarate + H+	gene_6359 or gene_5380
rxn00785_c0	-0.2634538945627942	D-Fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase_c0	D-fructose-6-phosphate + Glyceraldehyde3-phosphate <=> D-Xylulose5-phosphate + D-Erythrose4-phosphate	gene_1838 or gene_5123 or gene_4126 or gene_9804 or gene_6121 or gene_4882 or gene_9836 or gene_10506
rxn09648_c0	-0.23710720572368862	6-phospho-D-glucono-1,5-lactone endoplasmic reticular transport via diffusion_g0	6-phospho-D-glucono-1-5-lactone <=> 6-phospho-D-glucono-1-5-lactone_r0	
rxn08570_c0	0.2371072057236886	glucose 6-phosphate transport via diffusion (extracellular to periplasm)_g0	D-glucose-6-phosphate <=> D-glucose-6-phosphate_r0	
rxn00604_r0	0.2371072057236886	D-glucose-6-phosphate:NADP+ 1-oxidoreductase_r0	NADP_r0 + D-glucose-6-phosphate_r0 --> NADPH_r0 + H+_r0 + 6-phospho-D-glucono-1-5-lactone_r0	
TRP_coa_c0r0	-0.11853520090214954	CoA c0↔r0 transport (diffusion)	CoA <=> CoA_r0	
H2Oter_c0	-0.09454109015083924	TRANS-RXNBWI-115401.ce.maizeexp.OH_OH_g0	H2O <=> H2O_r0	
TRP_co2_c0r0	-0.09450633089367921	CO2 c0↔r0 transport (diffusion)	CO2 <=> CO2_r0	
TRP_malcoa_c0r0	0.09450633089367921	Malonyl-CoA transport c0→r0	Malonyl-CoA_c0 <=> Malonyl-CoA_r0	
rxn09121_c0	-0.08892554813698181	phosphate transport cytosol/mito	Phosphate <=> Phosphate	
rxn00250_c0	0.08715401192580306		ATP + Pyruvate + H2CO3 --> ADP + Phosphate + Oxaloacetate + H+	gene_10796 or gene_12451 or gene_10336 or gene_2859 or gene_10986 or gene_9951
rxn02914_c0	0.08452776602810874	3-Phosphoserine:2-oxoglutarate aminotransferase_c0	L-Glutamate + 3-Phosphonooxypyruvate_c0 --> 2-Oxoglutarate + phosphoserine_c0	gene_8144
rxn01101_c0	0.08452776602810874	3-Phospho-D-glycerate:NAD+ 2-oxidoreductase_c0	NAD + 3-Phosphoglycerate --> NADH + H+ + 3-Phosphonooxypyruvate_c0	gene_11370 or gene_9465 or gene_1399 or gene_6795 or gene_9121 or gene_3527
rxn00420_c0	0.084384639675097	O-phospho-L-serine phosphohydrolase_c0	H2O + phosphoserine_c0 --> Phosphate + L-Serine_c0	gene_9884
rxn00692_c0	-0.07865232700385526	 5,10-Methylenetetrahydrofolate:glycine hydroxymethyltransferase	H2O + Glycine_c0 + 5-10-Methylenetetrahydrofolate_c0 <=> L-Serine_c0 + Tetrahydrofolate_c0	gene_6981
rxn09777_c0	0.07639792337071458	Tricarboxylate transport protein_c0	Citrate + Isocitrate <=> Citrate + Isocitrate	gene_4406
rxn00198_c0	0.07639792337071458	Isocitrate:NADP+ oxidoreductase (decarboxylating)	NADP + Isocitrate <=> NADPH + CO2 + 2-Oxoglutarate	gene_11358
rxn00083_m0	-0.07394841807202525	NADPH:NAD+ oxidoreductase_m0	NAD + NADPH <=> NADH + NADP	gene_3389 or gene_7669
